"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"1247",611372.3941039,100518.881400937,3081.12377929688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00426475512477973,0.00184236579253262,0.00287837652406526,0.00181801930457991
"1248",612881.774390008,100518.881400937,3609.28759765625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00415596907237734,0.00161168297917565,0.00264997430406589,0.00164634464768647
"1249",614391.154676116,100518.881400937,3233.28759765625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00406006295011208,0.00140945164597434,0.00244833579768725,0.00149677550116385
"1250",615900.534962224,100518.881400937,2642.87524414062,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00397680148741494,0.00123342910466905,0.00227215103991381,0.00136732251939922
"1251",617409.915248332,100518.881400937,3013.78173828125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00390597035085105,0.00108163170756827,0.00212020107944759,0.00125619104309007
"1252",618919.29553444,100518.881400937,3707,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00384738116076328,0.000952327055840094,0.0019913778915984,0.00116178843915334
"1253",620428.675820548,100518.881400937,3477.49731445312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00380087580778727,0.000844026792465974,0.00188470071204537,0.00108272634295339
"1254",621938.056106656,100518.881400937,3184.1494140625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00376633008183364,0.000755480070637488,0.00179932918146745,0.0010178193473995
"1255",623447.436392764,100518.881400937,3337.05078125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00374365662893738,0.000685667831599267,0.0017345737252305,0.000966081612023413
"1256",624956.816678872,100518.881400937,2190.25952148438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00373280725041136,0.000633798112133155,0.0016899035898894,0.00092672263370547
"1257",626466.19696498,100518.881400937,1706.83154296875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0037337745547709,0.000599302664670808,0.00166495292513173,0.000899143156912804
"1258",627975.577251089,100518.881400937,2568.6474609375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00374659296664207,0.000581835191820616,0.00165952524203969,0.000882931965174673
"1259",629484.957537197,100518.881400937,2373.28466796875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00377133908899837,0.000581271476207886,0.00167359650197508,0.000877864103954477
"1260",630994.337823305,100518.881400937,3146.17431640625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00380813140624691,0.00059771163792913,0.00170731700026535,0.000883900934092092
"1261",632503.718109413,100518.881400937,3396.36376953125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00385712930656162,0.000631484686157518,0.00176101210987129,0.000901192293040066
"1262",634013.098395521,100518.881400937,3732.53881835938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00391853139314048,0.000683155455093736,0.00183518184655777,0.000930080935025051
"1263",635522.478681629,100518.881400937,3370.15747070312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00399257304652223,0.000753533931450653,0.00193049911271485,0.00097110931767021
